PC1,PC2,PC3
-3.412100486327810600e+00,6.387245849587568358e+00,2.716183276871709129e+00
-3.306339070711421080e+00,6.475291770678087033e+00,2.723177843663399766e+00
-3.365145678880220537e+00,6.461538794313961276e+00,2.747781959712123356e+00
-3.364691926464910665e+00,6.494608723280718365e+00,2.772222364281158757e+00
-3.454695086654167469e+00,6.273566169218662836e+00,2.584265833504431509e+00
-3.471277343359604473e+00,6.338276668818107140e+00,2.581095876721382520e+00
-3.456122636043835072e+00,6.295483805967821311e+00,2.602025884897537278e+00
-3.337978197232641442e+00,6.339437560920185177e+00,2.631478748103137644e+00
-3.311908484787783991e+00,6.423331381366731208e+00,2.555602149310418181e+00
-3.236166609713314379e+00,6.450341410755566329e+00,2.543858579904527684e+00
-3.411787314722805498e+00,6.347778370407443305e+00,2.552679557127354837e+00
-3.341648034961385072e+00,6.706497808062295007e+00,2.862043692702848308e+00
-3.345748780312820969e+00,6.699640943848757857e+00,2.793815344067884343e+00
-3.376489607014725891e+00,6.585007338087899953e+00,2.850813575739598260e+00
-3.332027954887411880e+00,6.630337214591616402e+00,2.862900880281778360e+00
-3.388268225872647754e+00,6.615792509392402820e+00,2.884590962458806640e+00
-3.503093695788454198e+00,7.016396679346355469e+00,3.204404707144607567e+00
-3.405374103350147230e+00,6.772069178833612924e+00,3.017483112183244831e+00
-3.414092956343289131e+00,6.789000534984776181e+00,3.038085053095077814e+00
-3.419443291873919044e+00,6.821182685559341152e+00,3.067103239349206145e+00
-3.492484618134595209e+00,6.898725531815587786e+00,3.173175020534561686e+00
-3.388920774321945828e+00,6.984978736194198845e+00,3.180808298869910455e+00
-3.446192017348149506e+00,6.972478267140790109e+00,3.204966169913743723e+00
-3.445127507997373328e+00,7.006046434282637847e+00,3.229229061509419463e+00
-3.536283798074061124e+00,6.784063189583452669e+00,3.041607681269838270e+00
-3.554193668812715146e+00,6.847690659331375329e+00,3.038823587832458539e+00
-3.538237410410001615e+00,6.805551679110347862e+00,3.059520629817843673e+00
-3.421545209057559767e+00,6.848320739957367564e+00,3.089395577447468622e+00
-3.302241322185457406e+00,6.984073648739935081e+00,3.004641230480168179e+00
-3.432567302000958165e+00,6.903476133273386495e+00,3.007239527692270098e+00
-3.486787680496400199e+00,6.863649976177745415e+00,3.008106540308704613e+00
-3.424834627537339138e+00,7.215691322326742707e+00,3.319849955391140472e+00
-3.428216552234318648e+00,7.209420851603473679e+00,3.251412685687460336e+00
-3.459368397889671876e+00,7.094451948244827832e+00,3.308530377642466380e+00
-3.414844774550753748e+00,7.139832379104269933e+00,3.320599670610162146e+00
-3.469190962418529978e+00,7.126832813159497348e+00,3.341739248476154334e+00
-3.582497240996967314e+00,7.528676296292868386e+00,3.661111448980076677e+00
-3.485767474088477869e+00,7.283541324203470779e+00,3.474477541088153654e+00
-3.494322568722457945e+00,7.300606269776690027e+00,3.495031886579354374e+00
-3.497368199433535274e+00,7.334668533137099544e+00,3.523380223697964997e+00
-3.571185380293413481e+00,7.411578459229538396e+00,3.629677502538445122e+00
-3.466836726700984528e+00,7.498471889154128434e+00,3.637082680447192740e+00
-3.525490177446818585e+00,7.484843854269156438e+00,3.661642282176119867e+00
-3.524411026546047765e+00,7.518423965571971124e+00,3.685900918289913175e+00
-3.560844702400424389e+00,7.328020765985662877e+00,3.490762125117480519e+00
-3.571659975021034050e+00,7.398397565497964123e+00,3.486638742008306036e+00
-3.618339811554800001e+00,7.317261189217092010e+00,3.516430490092080863e+00
-3.444792913899925146e+00,7.393349587230920505e+00,3.538168347454860641e+00
-3.471282396140254356e+00,7.447428218826612323e+00,3.469180376210240002e+00
-3.398732469764883746e+00,7.471834347052039860e+00,3.458364528245537972e+00
-3.566403721130491533e+00,7.375756245386545729e+00,3.464875042711478503e+00
-3.505286950376966359e+00,7.727115376245384581e+00,3.776861518383571426e+00
-3.508210027057181435e+00,7.721219220712397302e+00,3.708290887155778481e+00
-3.539787953167412127e+00,7.605902733010536210e+00,3.765532416932418247e+00
-3.494881334120732319e+00,7.651595600899215199e+00,3.777490394411217256e+00
-3.549365878960936804e+00,7.638483167262810625e+00,3.798670184931597138e+00
-3.663969501019230357e+00,8.039268314403035021e+00,4.118419450819804872e+00
-3.565827437438370495e+00,7.795285453858943114e+00,3.931375067062576445e+00
-3.579875598978754070e+00,7.807869311339395324e+00,3.953525940702362629e+00
-3.578678698703456895e+00,7.845392511078365771e+00,3.980641210709939148e+00
-3.651540160899976684e+00,7.923082085333730262e+00,4.086660715444590863e+00
-3.547875301742404730e+00,8.009417695163985940e+00,4.094264634253766744e+00
-3.607595190779655958e+00,7.994919690185663619e+00,4.119134190108503013e+00
-3.605693933871754631e+00,8.029170452238290068e+00,4.143153885862771446e+00
-3.694754212291486262e+00,7.808897074365471980e+00,3.954923311949217979e+00
-3.711751880415369520e+00,7.873268693118838257e+00,3.951874092094026292e+00
-3.694555233027275065e+00,7.832141587030696073e+00,3.972210622189768170e+00
-3.581075977945628708e+00,7.872289617491214031e+00,4.003019394083437099e+00
-3.463862995213043305e+00,8.006336826015193253e+00,3.918872756319686790e+00
-3.594217554426130334e+00,7.925715996287157949e+00,3.921479359968520040e+00
-3.649414206505117164e+00,7.885093422908036942e+00,3.922630120859535108e+00
-3.584215746164418626e+00,8.239782280296537920e+00,4.233430277043672696e+00
-3.585959633268221758e+00,8.234848074155397768e+00,4.164516921180746678e+00
-3.619474046240701348e+00,8.117951855427481433e+00,4.222321279671768401e+00
-3.573222458951548219e+00,8.164741910239094125e+00,4.233888349904278314e+00
-3.629764470717096181e+00,8.149951053474495666e+00,4.255666131295161136e+00
-1.743965520397235514e+00,1.755828447208441778e-01,-1.212533144137680985e+00
1.993635196019992506e+00,4.067131935975136225e-01,-1.457754939931228622e+00
4.701889571861632700e-01,3.273669160086404850e-01,-1.399881331401298334e+00
3.820344385621541328e+00,5.851819740563491967e-01,-1.706072170304006930e+00
5.131244759998200067e+00,6.579373369915100245e-01,-1.652581285234324016e+00
-1.947421065641464333e+00,1.691802539349910872e-01,-7.095669739884102878e-01
-1.897475258589541136e+00,1.861190504031480231e-01,-7.364387644086443085e-01
4.892827230799353444e+00,5.467404375323412502e-01,-8.081267434161627516e-01
2.639844788872216075e+00,5.456179621226761034e-01,-1.275158357668590536e+00
-1.813546743028109587e+00,2.948619519949093326e-01,-9.143102135258316387e-01
2.441459537934021817e+00,4.795595849380797637e-01,-7.682915235671892162e-01
8.714964573558200422e-01,4.971995624151288040e-01,-1.231605395806363523e+00
-1.050271901587522594e+00,3.543523758096523979e-01,-7.410160015642417441e-01
1.062040107952852752e+00,5.444720069946420438e-01,-1.337590939534528456e+00
-6.335571190584459167e-01,3.575981148160440881e-01,-5.144550436757276968e-01
1.346661532682430773e-01,4.617068679690743971e-01,-8.513420139181182567e-01
1.418791268771716796e+00,5.256757044559275949e-01,-6.544626531361255051e-01
2.730681700734960415e+00,6.382929839735140831e-01,-8.682823169305362576e-01
3.018001856127698002e+00,7.400046207370906126e-01,-1.256933160841625652e+00
-3.063040231938714442e+00,5.667692631300084161e-01,-7.692230090146057186e-01
-2.805767528162641522e+00,6.856207604456848737e-01,-7.667806447651948076e-01
-2.919434424001225548e+00,6.474659916995766373e-01,-7.473427860109560505e-01
-2.662228021725298266e+00,7.870185763885086949e-01,-7.474868360915616350e-01
-2.562145989327746509e+00,8.496762435706244343e-01,-7.362359049140747569e-01
-3.070740526080732113e+00,6.441605241758843192e-01,-7.041088217773312508e-01
-3.072069383093916972e+00,6.536558178912521555e-01,-6.957727402271189909e-01
-2.548358094880557534e+00,8.969125619255744475e-01,-6.949974505017755266e-01
-2.742331273211503717e+00,8.430088762522606194e-01,-6.694313737873666126e-01
-3.083949738476395641e+00,7.160960080902492031e-01,-6.381162135562468141e-01
-2.800708865054892360e+00,8.421087327049184834e-01,-6.355566633800066034e-01
-2.906170509974345784e+00,8.173798805158424274e-01,-6.134446135116433663e-01
-3.021289175981885400e+00,7.901401514859861530e-01,-6.026949190314210281e-01
-2.911845305273371487e+00,8.367944925455930161e-01,-5.937274103751527532e-01
-2.996829111608069418e+00,8.201150582912810627e-01,-5.840715543427423828e-01
-2.973156344124337824e+00,8.427154049199824248e-01,-5.702783662338807291e-01
-2.872137137574936272e+00,9.128698978954252752e-01,-5.542408194364775165e-01
-2.742486085679753938e+00,9.846645055367893029e-01,-5.446419827974472438e-01
-2.745117834889929664e+00,9.998292424896493280e-01,-5.308682232897283804e-01
-3.129429039219233211e+00,9.934901379772659302e-01,-3.885703522614879502e-01
-2.872308800513761362e+00,1.112217258615200599e+00,-3.860836749204948903e-01
-2.989588652038998262e+00,1.071115143153129834e+00,-3.655957314773898847e-01
-2.727468432084547256e+00,1.214676280853419277e+00,-3.671679542663294216e-01
-2.630259877648657429e+00,1.274989846261748605e+00,-3.550818633268554292e-01
-3.138772705472643310e+00,1.069540782692443681e+00,-3.229785284180805016e-01
-3.138581996597179735e+00,1.080275695135531011e+00,-3.150840999109121299e-01
-2.616887133569024027e+00,1.321887496728529898e+00,-3.137227478596316121e-01
-2.809732254248149985e+00,1.268904048474067237e+00,-2.884845345819958551e-01
-3.151755756996066804e+00,1.141660762228090986e+00,-2.570516525473918734e-01
-2.829550611066933286e+00,1.287360081955264191e+00,-2.567067300943973174e-01
-2.975621523660950896e+00,1.241602694280335983e+00,-2.319019441649425306e-01
-3.083614544537550461e+00,1.220175864327370130e+00,-2.232232772586082992e-01
-2.974924759053905632e+00,1.266215044060950978e+00,-2.140365980900473253e-01
-3.063632025052578367e+00,1.246498117082004198e+00,-2.032985400264316067e-01
-3.040281621369576914e+00,1.268835488470533734e+00,-1.894116587420233144e-01
-2.939600396274233862e+00,1.338714265767438460e+00,-1.732758795883975744e-01
-2.841781661134193282e+00,1.396640325399156390e+00,-1.635352769456899780e-01
-2.810462086753751976e+00,1.427402236002080160e+00,-1.505191605313552228e-01
-3.195431150679356236e+00,1.420526468300639111e+00,-8.030086413618853225e-03
-2.941549429881996858e+00,1.536611697936056453e+00,-4.602152559989691749e-03
-3.056250700152514099e+00,1.497613115883215551e+00,1.513634114461442914e-02
-2.796894532436084546e+00,1.638919418209637824e+00,1.436747416352363027e-02
-2.730719887629127651e+00,1.686015753483633750e+00,2.636327868992088819e-02
-3.186143975297963671e+00,1.498714514311600743e+00,6.053418960328077469e-02
-3.205786031761342691e+00,1.506331530210919700e+00,6.580549811489128098e-02
-2.684448513353361765e+00,1.747651820203976358e+00,6.727071031471482110e-02
-2.873892787870095500e+00,1.697442685735107260e+00,9.152048731080114630e-02
-3.218974411010147030e+00,1.567704671660590465e+00,1.238421943626484834e-01
-2.896239819823190675e+00,1.713835897803801744e+00,1.240332366114423324e-01
-3.042133127010764326e+00,1.668223395579130797e+00,1.487864025560031167e-01
-3.153382496706361060e+00,1.644140128672576973e+00,1.584115084261666362e-01
-3.043185380675846208e+00,1.691408945889285809e+00,1.671600906830562061e-01
-3.129508979635345689e+00,1.673636546834057937e+00,1.772053496983919119e-01
-3.105528206149909209e+00,1.696488156017950333e+00,1.909090176430115471e-01
-3.004312235328644665e+00,1.766803163702344248e+00,2.068893760420174588e-01
-2.908876293274793134e+00,1.822785408356385473e+00,2.173225237236216523e-01
-2.877953947550712321e+00,1.853223271094527336e+00,2.304540923511023132e-01
-1.684032416852226932e+00,2.207399832382418992e-01,-1.446288211093005760e+00
6.052887363002787957e-01,4.044585898022116099e-01,-1.098411224609391335e+00
1.119440426553741652e+00,5.816249182804904549e-01,-1.396207377522418636e+00
-1.256543270186214478e-01,3.627511561884853575e-01,-6.076992991979589531e-01
-1.516114384317539754e+00,3.238616412287676494e-01,-7.434729271185984700e-01
-1.175332894870752432e+00,3.963161378827315673e-01,-9.345301807764292423e-01
-1.234859574919071834e+00,4.616591801212739377e-01,-1.223186400120428230e+00
-1.903584684271167893e+00,3.379973670738776192e-01,-5.256495902301291379e-01
-3.046203143249283762e+00,5.737721765411866182e-01,-7.791756114011085810e-01
-2.826176488415072185e+00,7.616780480291377442e-01,-6.790097458037969158e-01
-2.733193390064907025e+00,8.754430821414985742e-01,-6.593434911543700760e-01
-2.884855558554538568e+00,8.047728331813209790e-01,-6.118025561792362899e-01
-3.023914988616927424e+00,7.731682178104887226e-01,-6.312778541307892954e-01
-3.021440202965615995e+00,7.854309759608963937e-01,-5.575179298357365587e-01
-3.025339014336670740e+00,8.043708693588463854e-01,-5.397623346978963621e-01
-3.013274816606151152e+00,8.440269962387159097e-01,-5.208645817576390558e-01
-3.112800995543599569e+00,1.000322518398742977e+00,-3.984621969229286131e-01
-2.892018904829906756e+00,1.188844653038421351e+00,-2.985158943978665214e-01
-2.798535871322683555e+00,1.303017520064092993e+00,-2.789949430124107899e-01
-2.952105357074963354e+00,1.230791335809404918e+00,-2.308996572984299278e-01
-3.090047364471846247e+00,1.200098282137402661e+00,-2.506997276894498694e-01
-3.089169824374424778e+00,1.211058052693682052e+00,-1.764755732056085269e-01
-3.094137014893523663e+00,1.229126392702526216e+00,-1.584094598431995959e-01
-3.081163531508193998e+00,1.269524289014685392e+00,-1.397759855232001969e-01
-3.180799488020484400e+00,1.425730257744568741e+00,-1.734169447083294680e-02
-2.961063541728914394e+00,1.613398977453541550e+00,8.290866388421719302e-02
-2.866897190488461700e+00,1.728129275693892408e+00,1.022310129198170103e-01
-3.017953868460609979e+00,1.657952968714471398e+00,1.495959655755410567e-01
-3.158115568886766589e+00,1.625449152462555391e+00,1.304410361345285652e-01
-3.155785269228811085e+00,1.637594043039996672e+00,2.042429544484783421e-01
-3.160424216627104599e+00,1.655930154471479065e+00,2.222136658449410107e-01
-3.148579812397083177e+00,1.695406980051231693e+00,2.411753004957982172e-01
2.312385830716590929e-01,8.596105122579750235e-01,6.209937101111742130e-01
5.439229231977285473e+00,1.086062986910404371e+00,1.182451089962584412e+00
4.469886176469826999e+00,1.203681033628619446e+00,2.688717767416389237e-01
2.082517195544589139e+00,1.090274069200462881e+00,2.535154775484240175e-01
7.263385591285275389e+00,1.273300130978511246e+00,9.669126070256999217e-01
-2.051990794044133093e+00,8.429754281229348001e-01,8.976773331052245730e-01
3.068883832557113944e+00,1.214769266259602798e+00,3.443763907099545163e-01
2.031202836503333220e+00,1.166381618272713361e+00,4.314979765151130686e-01
5.469529757662683345e-01,1.033069251186352178e+00,9.113398415059330571e-01
2.954311775762027636e+00,1.185912880344366593e+00,9.725984090754695721e-01
1.122045503277758538e+00,1.178296296743070570e+00,5.586433368508869624e-01
-1.589251080460283516e+00,9.997381073718393241e-01,8.648168695524773852e-01
4.545777564315048203e+00,1.422220669518540870e+00,3.400398274651450503e-01
4.289400219415497872e+00,1.375406139840664954e+00,7.507943570857693594e-01
-1.836437432686329085e+00,1.127984368250612324e+00,5.616229404473618292e-01
-1.460802683537420821e+00,1.151073997016348383e+00,6.068746877183677224e-01
6.146478790388600899e-01,1.226716891386680164e+00,8.652734608795440430e-01
1.184213424093471190e+00,1.283499681794138203e+00,9.158785307357915073e-01
-1.802628699178315363e+00,1.202569995093195176e+00,7.182889790593599555e-01
-1.041243258756775925e+00,1.219124911935608013e+00,8.868599903995399991e-01
2.313479520451059701e-01,8.596997323626963672e-01,6.209619226511513546e-01
5.438920249872247759e+00,1.085810928077815207e+00,1.182540893825618777e+00
4.469254762463826580e+00,1.203165944001621135e+00,2.690552935731590489e-01
2.082379133673168514e+00,1.090161442243859469e+00,2.535556044334091874e-01
7.262914553326888623e+00,1.272915871579793912e+00,9.670495114858914665e-01
-2.052420018459745421e+00,8.426252790257734437e-01,8.978020847008745253e-01
3.068344149564334433e+00,1.214329008189926951e+00,3.445332464526510430e-01
2.479406357241380920e+00,1.218584874940747742e+00,3.015467816476534169e-01
5.470354110977486695e-01,1.033136499590315616e+00,9.113158821532820753e-01
2.953672189728123065e+00,1.185391124208920788e+00,9.727843010596688433e-01
1.121992805047817177e+00,1.178253307022624208e+00,5.586586532868442756e-01
-1.589873913836985064e+00,9.992300175787108829e-01,8.649978924736845265e-01
